Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,Open,In Spec,Ready for Dev,In Dev,Ready for Test,In Test,On Hold,Resolved,Closed,Resolution 
Shared Test, Integration and Delivery Porsche Connect,,STID-606,Feature,Resolved,24.11.2020 10:35:42,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|Testinfrastruktur|,,24.11.2020 11:03:21,16.02.2021 10:41:35,0,27,256,25893,0,0,94788,730192,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-604,Feature,Resolved,24.11.2020 10:33:59,Verbundintegration Rel 4|,,24.11.2020 10:44:49,09.02.2021 17:38:19,0,111303,0,0,0,0,0,739855,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-603,Feature,Resolved,24.11.2020 10:33:39,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:22:55,22.03.2021 11:35:38,0,169981,0,0,0,0,0,681178,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-602,Feature,Resolved,24.11.2020 10:32:30,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:23:37,22.03.2021 11:35:30,0,169982,0,0,0,0,0,681178,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-601,Feature,Resolved,24.11.2020 10:31:37,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:24:04,22.03.2021 11:35:21,0,169983,0,0,0,0,0,681178,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-600,Feature,Resolved,24.11.2020 10:31:02,KPIs & Monitoring|,,24.11.2020 11:17:21,08.02.2021 14:58:28,0,62,1,18835,0,0,90807,741455,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-599,Feature,Closed,24.11.2020 10:30:45,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:24:54,18.01.2021 14:27:59,0,79436,0,0,0,0,0,0,771726,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-597,Feature,Closed,24.11.2020 10:29:43,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:25:17,18.01.2021 14:28:44,0,79437,0,0,0,0,0,0,771725,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-596,Feature,Resolved,24.11.2020 10:29:07,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|Testinfrastruktur|,,24.11.2020 11:03:10,11.01.2021 10:47:00,0,34,34486,34617,0,0,0,782027,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-595,Feature,Resolved,24.11.2020 10:28:36,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,18.01.2021 14:29:12,18.01.2021 14:30:09,0,79440,0,0,0,0,0,771723,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-593,Feature,Resolved,24.11.2020 10:27:50,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:28:39,18.01.2021 14:30:44,0,79441,0,0,0,0,0,771723,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-592,Feature,Resolved,24.11.2020 10:27:13,Verbundintegration Rel 4|,,24.11.2020 10:45:02,19.07.2021 10:42:43,0,122316,42303,176674,0,0,0,509871,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-591,Feature,Open,24.11.2020 10:26:48,Verbundintegration Rel 4|,,24.11.2020 10:45:07,,368424,122317,109934,250490,0,0,0,0,0, 
Shared Test, Integration and Delivery Porsche Connect,,STID-590,Feature,Resolved,24.11.2020 10:26:42,Automatisierungsplattform & Continuous Integration|,,08.02.2022 17:31:28,15.02.2022 09:55:54,0,635464,9624,0,0,0,0,206078,0,Won't Do 
Shared Test, Integration and Delivery Porsche Connect,,STID-589,Feature,Resolved,24.11.2020 10:26:11,KPIs & Monitoring|,,24.11.2020 11:02:53,17.02.2021 09:28:52,0,284,122057,0,0,0,0,728825,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-588,Feature,Resolved,24.11.2020 10:25:40,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:28:31,18.01.2021 14:31:33,0,79444,0,0,0,0,0,771722,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-587,Feature,Resolved,24.11.2020 10:25:26,Testinfrastruktur|,,24.11.2020 11:03:32,17.02.2021 11:23:10,0,38,69101,53318,0,0,0,728710,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-586,Feature,Resolved,24.11.2020 10:24:33,Verbundintegration Rel 4|,,24.11.2020 10:45:29,18.01.2021 09:14:09,0,79128,0,0,0,0,0,772039,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-584,Feature,Resolved,24.11.2020 10:23:31,KPIs & Monitoring|,,24.11.2020 11:02:57,27.04.2021 15:19:39,0,288,171063,50702,0,0,0,629114,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-583,Feature,Resolved,24.11.2020 10:19:36,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:20:54,11.06.2021 10:56:55,0,61,155638,130897,0,0,0,564577,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-582,Feature,Open,24.11.2020 10:17:06,,,,,851176,0,0,0,0,0,0,0, 
Shared Test, Integration and Delivery Porsche Connect,,STID-581,Feature,Resolved,24.11.2020 10:15:50,Konfigurationsmanagement|,,24.11.2020 11:17:37,11.01.2021 10:21:07,0,61,1239,67690,0,0,132,782052,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-580,Feature,Resolved,24.11.2020 10:14:52,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:21:26,22.01.2021 12:13:46,0,66,85012,0,0,0,0,766100,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-579,Feature,Resolved,24.11.2020 10:14:52,Testinfrastruktur|,,17.02.2021 11:22:13,18.03.2021 13:17:21,0,122467,41870,4,0,0,0,686836,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-578,Feature,Resolved,24.11.2020 10:14:41,Übergreifend|,,24.11.2020 10:36:43,29.03.2021 16:53:18,0,22,79541,100835,0,0,0,670780,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-577,Feature,Resolved,24.11.2020 10:14:38,Übergreifend|,,24.11.2020 10:15:15,18.01.2021 13:35:13,0,0,70425,8973,0,0,0,771778,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-576,Feature,Resolved,24.11.2020 10:11:45,KPIs & Monitoring|,,24.11.2020 11:17:41,25.10.2021 12:17:27,240252,19330,1252,0,0,0,221688,368656,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-575,Feature,Resolved,24.11.2020 10:10:35,Konfigurationsmanagement|,,24.11.2020 11:18:23,11.01.2021 10:20:47,0,67,1239,67690,0,0,132,782053,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-574,Feature,Resolved,24.11.2020 10:10:03,Automatisierungsplattform & Continuous Integration|,,15.02.2022 09:39:40,02.05.2022 16:52:16,44,645089,44792,65035,0,0,0,96221,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-573,Feature,Resolved,24.11.2020 10:08:36,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:06:57,11.02.2021 11:18:20,0,73426,0,40402,0,0,0,737355,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-572,Feature,Resolved,24.11.2020 10:07:20,Übergreifend|,,24.11.2020 10:15:19,18.01.2021 13:35:06,0,7,70425,8973,0,0,0,771778,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-571,Feature,Resolved,24.11.2020 10:07:09,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:16:33,30.04.2021 11:53:47,0,69,70543,155574,0,0,0,625000,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-570,Feature,Resolved,24.11.2020 10:06:03,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:06:53,12.01.2021 16:22:01,0,19033,0,51901,0,0,0,780252,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-569,Feature,Resolved,24.11.2020 10:05:47,KPIs & Monitoring|,,24.11.2020 11:12:55,23.07.2021 12:49:05,105244,67,241891,0,0,0,0,503984,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-568,Feature,Resolved,24.11.2020 10:01:58,Übergreifend|,,24.11.2020 10:22:57,09.02.2021 10:13:07,0,20,79396,31474,0,0,0,740300,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-567,Feature,Resolved,24.11.2020 10:01:33,Übergreifend|,,24.11.2020 10:15:23,21.12.2020 09:54:22,0,13,38858,0,0,0,0,812319,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-566,Feature,Resolved,24.11.2020 10:00:48,Übergreifend|,,24.11.2020 10:27:01,10.02.2021 13:08:42,0,26,111351,1129,0,0,0,738685,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-565,Feature,Resolved,24.11.2020 09:57:27,Übergreifend|,,24.11.2020 10:28:02,10.02.2021 18:53:18,0,30,79549,33276,0,0,0,738340,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-564,Feature,Resolved,24.11.2020 09:57:17,Automatisierungsplattform & Continuous Integration|,,18.01.2021 15:15:09,09.02.2021 18:08:59,0,102217,0,9153,0,0,0,739825,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-563,Feature,Resolved,24.11.2020 09:56:15,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:18:59,01.12.2020 16:10:23,0,82,10371,0,0,0,0,840743,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-562,Feature,Resolved,24.11.2020 09:55:46,Übergreifend|,,24.11.2020 09:56:13,11.01.2021 09:23:20,0,0,69086,0,0,0,0,782110,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-561,Feature,Resolved,24.11.2020 09:55:42,Testinfrastruktur|,,24.11.2020 11:13:46,18.03.2021 13:16:24,0,78,245,134163,0,0,29872,686837,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-560,Feature,Resolved,24.11.2020 09:55:10,Testinfrastruktur|,,24.11.2020 11:03:51,24.02.2021 08:43:36,0,68,69126,0,63212,0,0,718790,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-559,Feature,Resolved,24.11.2020 09:55:10,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:19:19,29.01.2021 14:02:21,0,84,70539,24663,0,0,0,755911,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-558,Feature,Resolved,24.11.2020 09:54:43,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:19:32,22.01.2021 12:05:20,0,84,85005,0,0,0,0,766108,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-557,Feature,Resolved,24.11.2020 09:50:21,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:19:45,22.01.2021 12:04:50,0,89,85004,0,0,0,0,766109,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-556,Feature,Resolved,24.11.2020 09:48:45,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:19:57,01.12.2020 16:11:56,0,91,10371,0,0,0,0,840742,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-555,Feature,Resolved,24.11.2020 09:47:46,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:20:09,01.12.2020 16:14:00,0,92,10373,0,0,0,0,840740,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-554,Feature,Resolved,24.11.2020 09:47:15,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:20:29,01.12.2020 16:15:17,0,93,10374,0,0,0,0,840738,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-553,Feature,Resolved,24.11.2020 09:43:52,Verbundintegration Rel 3.x|,,24.11.2020 10:34:27,03.05.2021 16:40:46,0,119528,0,111287,0,0,0,620393,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-550,Feature,Resolved,24.11.2020 09:36:28,CC-Erpobung und Q-Absicherung​ |,,24.11.2020 11:20:42,12.01.2021 10:58:11,0,104,70537,0,0,0,0,780575,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-549,Feature,Resolved,24.11.2020 09:31:27,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:06:16,07.12.2020 15:11:32,0,94,10197,0,8767,0,0,832162,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-548,Feature,Resolved,24.11.2020 09:29:34,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|Testinfrastruktur|,,24.11.2020 11:04:04,29.01.2021 11:15:51,0,94,34485,34619,25945,1,0,756078,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-547,Feature,Resolved,24.11.2020 09:26:54,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:17:33,11.02.2021 17:29:26,0,70984,0,43256,0,0,0,736984,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-546,Feature,Closed,24.11.2020 09:25:57,Verbundintegration Rel 4|,,24.11.2020 10:45:39,15.02.2021 16:29:19,0,119770,0,0,0,0,0,171,731284,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-545,Feature,Resolved,24.11.2020 09:24:32,Verbundintegration Rel 3.x|,,24.11.2020 09:24:38,10.02.2021 16:25:16,0,112740,0,0,0,0,0,738488,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-544,Feature,Resolved,24.11.2020 09:08:38,Verbundintegration Rel 4|,,24.11.2020 10:46:03,10.02.2021 13:32:09,0,112583,0,0,0,0,0,738661,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-543,Feature,Resolved,24.11.2020 09:06:11,Verbundintegration Rel 3.x|,,24.11.2020 09:10:08,15.02.2021 09:55:31,0,119568,0,0,0,0,0,731678,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-542,Feature,Resolved,23.11.2020 21:02:20,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:09:59,18.12.2020 09:54:29,0,35305,0,26,0,0,0,816639,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-541,Feature,Resolved,23.11.2020 20:56:21,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:09:56,09.02.2021 12:58:37,0,35427,0,76414,0,0,0,740135,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-540,Feature,Resolved,23.11.2020 20:49:38,Automatisierungsplattform & Continuous Integration|,,17.02.2021 11:38:29,08.12.2021 08:55:43,0,123288,27576,14609,0,0,381010,305498,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-538,Feature,Resolved,23.11.2020 20:48:34,Automatisierungsplattform & Continuous Integration|,,17.02.2021 11:38:21,18.03.2021 18:44:44,0,123289,27565,14620,0,0,0,686509,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-537,Feature,Resolved,23.11.2020 20:08:47,Teststrategie, -prozesse, -tools​|,,23.11.2020 20:10:41,11.02.2021 16:56:59,0,2,96450,18554,0,0,0,737017,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-536,Feature,Resolved,23.11.2020 19:42:55,Automatisierungsplattform & Continuous Integration|,,23.11.2020 19:44:42,29.12.2020 11:45:16,0,8,51347,5,0,0,0,800688,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-535,Feature,Resolved,23.11.2020 14:54:29,Automatisierungsplattform & Continuous Integration|,,01.12.2020 13:04:16,11.02.2021 10:30:36,0,11409,0,103526,0,0,0,737403,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-534,Feature,Resolved,23.11.2020 13:03:04,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:08:28,12.01.2021 14:52:02,0,70541,0,0,0,1566,0,780342,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-533,Feature,Resolved,23.11.2020 10:43:00,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:08:14,12.01.2021 14:57:02,0,1465,69081,0,0,1707,0,780337,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-532,Feature,Resolved,23.11.2020 10:26:26,,,23.11.2020 10:27:02,24.11.2020 10:11:26,0,264,1160,0,0,0,0,851182,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-531,Feature,Resolved,23.11.2020 09:31:43,Teststrategie, -prozesse, -tools​|,,23.11.2020 10:32:21,15.02.2021 09:17:42,0,293,105088,15563,0,0,0,731716,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-530,Feature,Resolved,23.11.2020 09:30:45,Teststrategie, -prozesse, -tools​|,,23.11.2020 10:03:39,21.12.2020 09:51:09,0,305,1679,38353,0,0,0,812322,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-529,Feature,Resolved,23.11.2020 09:28:37,Teststrategie, -prozesse, -tools​|,,23.11.2020 10:04:13,12.01.2021 10:15:06,0,315,14349,57380,0,0,0,780618,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-528,Feature,Resolved,20.11.2020 15:09:12,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:06:31,17.03.2021 11:16:48,0,84973,4310,27517,0,38723,12721,688397,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-527,Feature,Resolved,20.11.2020 12:33:35,Automatisierungsplattform & Continuous Integration|Teststrategie, -prozesse, -tools​|,,23.11.2020 09:59:01,20.01.2021 08:12:05,0,5645,81932,0,0,0,0,769221,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-526,Feature,Resolved,20.11.2020 11:53:34,Automatisierungsplattform & Continuous Integration|,,24.11.2020 10:10:03,24.11.2020 10:10:03,0,5656,0,0,0,0,0,851184,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-525,Feature,Resolved,20.11.2020 11:51:46,Automatisierungsplattform & Continuous Integration|,,20.11.2020 13:00:44,20.11.2020 13:00:44,0,68,0,0,0,0,0,856773,0,Won't Do 
Shared Test, Integration and Delivery Porsche Connect,,STID-524,Feature,In Dev,20.11.2020 09:45:37,Automatisierungsplattform & Continuous Integration|,,15.02.2022 10:37:14,,9689,650931,73892,121008,0,0,1446,0,0, 
Shared Test, Integration and Delivery Porsche Connect,,STID-523,Feature,Resolved,20.11.2020 08:30:03,Automatisierungsplattform & Continuous Integration|,,16.02.2021 18:47:32,17.02.2021 08:53:54,0,127337,846,0,0,0,0,728860,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-522,Feature,Resolved,20.11.2020 08:21:38,Automatisierungsplattform & Continuous Integration|,,24.11.2020 11:07:08,12.01.2021 14:56:03,0,5925,69216,0,0,1572,0,780338,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-521,Feature,Resolved,20.11.2020 08:13:43,Automatisierungsplattform & Continuous Integration|,,23.11.2020 19:42:11,29.12.2020 13:58:16,0,5008,19850,31645,0,0,0,800555,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-520,Feature,Resolved,19.11.2020 09:58:11,Übergreifend|,,24.11.2020 10:32:11,23.03.2021 15:46:03,0,7234,79387,92286,0,0,0,679488,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-519,Feature,Resolved,19.11.2020 09:27:21,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,22.03.2021 11:29:22,22.03.2021 11:29:22,0,177242,0,0,0,0,0,681184,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-518,Feature,Resolved,19.11.2020 09:21:05,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,22.03.2021 11:28:41,22.03.2021 11:28:41,0,177247,0,0,0,0,0,681185,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-517,Feature,Resolved,18.11.2020 15:39:12,Verbundintegration Rel 3.x|,,24.11.2020 10:34:32,18.01.2021 13:45:59,0,87726,0,0,0,0,0,771768,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-516,Feature,Resolved,18.11.2020 11:00:52,Teststrategie, -prozesse, -tools​|,,08.03.2021 11:22:26,18.03.2021 14:18:15,0,172996,0,0,0,0,0,686775,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-515,Feature,Resolved,18.11.2020 10:36:44,Teststrategie, -prozesse, -tools​|,,10.05.2021 11:29:11,26.07.2021 17:29:59,0,360412,0,0,0,0,0,499384,0,Declined 
Shared Test, Integration and Delivery Porsche Connect,,STID-514,Feature,Resolved,18.11.2020 08:57:37,Teststrategie, -prozesse, -tools​|,,18.11.2020 08:57:54,18.11.2020 08:58:55,0,1,0,0,0,0,0,859895,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-513,Feature,Resolved,17.11.2020 18:09:21,Automatisierungsplattform & Continuous Integration|,,17.11.2020 18:09:27,17.11.2020 18:10:08,0,0,0,0,0,0,0,860783,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-512,Feature,Resolved,17.11.2020 17:56:44,Automatisierungsplattform & Continuous Integration|,,17.11.2020 17:56:51,18.12.2020 09:46:01,0,0,0,44148,0,0,0,816648,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-511,Feature,Resolved,17.11.2020 17:40:27,Automatisierungsplattform & Continuous Integration|Teststrategie, -prozesse, -tools​|,,17.11.2020 17:45:29,04.02.2021 08:16:47,0,5,73056,40134,0,0,0,747617,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-510,Feature,Resolved,17.11.2020 11:37:17,Teststrategie, -prozesse, -tools​|,,23.11.2020 10:06:05,19.04.2021 08:16:18,0,10026,134146,30491,0,0,43781,642727,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-509,Feature,Open,17.11.2020 09:41:53,,,,,861292,0,0,0,0,0,0,0, 
Shared Test, Integration and Delivery Porsche Connect,,STID-508,Feature,Resolved,17.11.2020 09:09:32,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:28:49,22.03.2021 11:30:51,0,180141,0,0,0,0,0,681183,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-507,Feature,Resolved,12.11.2020 17:40:06,CC-Erpobung und Q-Absicherung​ |,,12.11.2020 17:41:06,12.01.2021 10:56:28,0,1,27274,60160,0,0,0,780577,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-506,Feature,Resolved,12.11.2020 16:13:31,Teststrategie, -prozesse, -tools​|,,23.11.2020 10:02:25,15.02.2021 09:20:06,0,16951,103868,15565,0,0,0,731713,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-505,Feature,Resolved,12.11.2020 14:16:31,Teststrategie, -prozesse, -tools​|,,23.11.2020 10:10:10,26.03.2021 11:27:42,0,17083,103853,67988,0,0,3864,675426,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-504,Feature,Closed,12.11.2020 13:34:59,Teststrategie, -prozesse, -tools​|,,08.03.2021 18:00:34,08.03.2021 18:00:38,0,167305,0,0,0,0,0,0,700953,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-503,Feature,Closed,12.11.2020 13:32:48,Teststrategie, -prozesse, -tools​|,,08.03.2021 18:01:04,08.03.2021 18:01:08,0,167308,0,0,0,0,0,0,700952,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-502,Feature,Resolved,12.11.2020 11:39:28,CC-HelpDesk​|,,18.01.2021 09:33:40,10.02.2021 13:34:24,0,111008,18706,0,0,0,0,738659,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-501,Feature,Resolved,12.11.2020 07:32:36,Automatisierungsplattform & Continuous Integration|,,23.11.2020 19:44:10,04.05.2021 18:48:32,0,16582,166306,66905,0,0,0,618825,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-500,Feature,Resolved,09.11.2020 15:27:36,,,10.05.2021 15:21:33,10.05.2021 15:22:00,0,262073,0,0,0,0,0,610392,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-499,Feature,Resolved,05.11.2020 08:16:05,Testinfrastruktur|,,05.11.2020 08:17:27,23.11.2020 09:39:46,0,1,0,26001,0,0,0,852654,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-498,Feature,Resolved,04.11.2020 14:10:15,Verbundintegration Rel 3.x|,,04.11.2020 14:11:04,04.11.2020 14:11:04,0,0,0,0,0,0,0,879743,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-497,Feature,Resolved,04.11.2020 14:06:40,Verbundintegration Rel 3.x|,,04.11.2020 14:06:54,04.11.2020 14:06:54,0,0,0,0,0,0,0,879747,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-496,Feature,Resolved,04.11.2020 13:54:31,Konfigurationsmanagement|,,24.11.2020 10:34:36,17.02.2021 09:13:33,0,30046,1,120870,0,0,0,728840,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-470,Feature,Resolved,03.11.2020 08:57:11,Testinfrastruktur|,,05.02.2021 13:32:45,05.02.2021 13:32:45,0,135635,0,0,0,0,0,745861,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-469,Feature,Resolved,29.10.2020 17:37:46,Teststrategie, -prozesse, -tools​|,,05.11.2020 14:48:03,17.12.2020 14:44:37,0,35534,32141,2710,0,0,0,817789,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-468,Feature,Resolved,29.10.2020 16:20:40,Teststrategie, -prozesse, -tools​|,,05.11.2020 14:48:11,17.12.2020 14:44:17,0,35612,32137,2712,0,0,0,817789,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-467,Feature,Resolved,29.10.2020 15:11:07,CC-Erpobung und Q-Absicherung​ |,,29.10.2020 15:11:17,05.02.2021 13:29:48,0,0,0,142458,0,0,0,745864,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-458,Feature,Resolved,28.10.2020 13:22:34,KPIs & Monitoring|,,24.11.2020 14:46:12,24.11.2020 14:46:12,0,38963,0,0,0,0,0,850907,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-457,Feature,Resolved,28.10.2020 13:21:40,KPIs & Monitoring|,,24.11.2020 14:26:11,24.11.2020 15:18:39,0,38996,0,0,0,0,0,850875,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-455,Feature,Resolved,28.10.2020 13:18:21,KPIs & Monitoring|,,28.10.2020 13:19:52,28.10.2020 13:19:52,0,1,0,0,0,0,0,889874,0,Won't Do 
Shared Test, Integration and Delivery Porsche Connect,,STID-415,Feature,Resolved,27.10.2020 10:44:42,KPIs & Monitoring|,,02.11.2020 11:29:54,13.01.2021 12:27:31,0,8685,0,103737,0,0,0,779046,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-412,Feature,Resolved,23.10.2020 13:04:43,Verbundintegration Rel 3.x|,,24.11.2020 10:34:41,30.04.2021 11:12:51,0,168292,103754,0,0,0,0,625041,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-411,Feature,Resolved,23.10.2020 11:10:42,Verbundintegration Rel 3.x|,,23.10.2020 11:10:51,24.11.2020 09:10:33,0,45959,0,0,0,0,0,851243,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-410,Feature,Resolved,23.10.2020 11:04:53,Verbundintegration Rel 3.x|,,23.10.2020 11:05:01,29.03.2021 13:54:35,0,165519,0,60729,0,0,0,670959,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-409,Feature,Resolved,23.10.2020 10:57:52,CC-HelpDesk​|,,18.01.2021 09:33:23,15.02.2021 10:58:03,0,125195,0,0,0,0,40404,731616,0,Done 
